country_name,income_group,region,year,co2_emissions_metric_tons_per_capita,fertility_rate_total_births_per_woman,forest_area_percent_of_land_area,gdp_per_capita_constant_2005_us,health_expenditure_per_capita_ppp_constant_2005_international,labor_force_participation_rate_female_percent_of_female_population_ages_15_modeled_ilo_estimate,life_expectancy_at_birth_total_years,malnutrition_prevalence_weight_for_age_percent_of_children_under_5,population_total,urban_population_percent_of_total,fossil_fuel_energy_consumption_percent_of_total,poverty_headcount_ratio_at_2_a_day_ppp_percent_of_population,public_spending_on_education_total_percent_of_government_expenditure
Andorra,High Income,Europe and Central Afica,1988,NA,NA,NA,24304.98521386241,NA,NA,NA,NA,50431,94.8908,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1989,NA,NA,NA,24497.90867624327,NA,NA,NA,NA,52449,94.8014,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1990,NA,NA,34.04255319148936,24462.541313293827,NA,NA,NA,NA,54511,94.712,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1991,NA,NA,34.04255319148936,24127.95880835585,NA,NA,NA,NA,56674,94.5018,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1992,NA,NA,34.04255319148936,23430.230345114425,NA,NA,NA,NA,58904,94.2916,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1993,NA,NA,34.04255319148936,22390.674514775634,NA,NA,NA,NA,61003,94.0814,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1994,NA,NA,34.04255319148936,22301.343416542313,NA,NA,NA,NA,62707,93.8712,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1995,6.374494941585492,NA,34.04255319148936,22504.659466383855,1469.42645999492,NA,NA,NA,63854,93.661,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1996,6.618103743348788,NA,34.04255319148936,23397.17303918005,1593.05092471931,NA,NA,NA,64274,93.4078,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1997,7.152051802153222,NA,34.04255319148936,25592.01579370301,1784.46509620899,NA,NA,NA,64090,93.1546,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1998,7.587015470461919,NA,34.04255319148936,26530.0860228081,2316.56393134722,NA,NA,NA,63799,92.9014,NA,NA,NA
Andorra,High Income,Europe and Central Afica,1999,8.011047999500656,NA,34.04255319148936,27494.752465966132,1831.77791156104,NA,NA,NA,64084,92.6482,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2000,8.018180706127003,NA,34.04255319148936,27255.991356134393,1978.12113243761,NA,NA,NA,65399,92.395,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2001,7.711485294117646,NA,34.04255319148936,29298.844210952175,1954.0552753386,NA,NA,NA,68000,91.975,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2002,7.422144362707464,NA,34.04255319148936,29444.246691045835,2162.63876849428,NA,NA,NA,71639,91.555,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2003,7.077746784236479,NA,34.04255319148936,29769.184851520316,2234.44085887475,NA,NA,NA,75643,91.135,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2004,7.142904123450544,NA,34.04255319148936,30329.589913020976,2324.28412049089,NA,NA,NA,79060,90.715,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2005,7.088127747066718,NA,34.04255319148936,31268.966744979545,2492.41251557567,NA,NA,NA,81223,90.295,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2006,6.673217142787353,1.24,34.04255319148936,33125.386791687764,2834.56560535546,NA,NA,NA,81877,89.7994,NA,NA,NA
Andorra,High Income,Europe and Central Afica,2007,6.631021502730896,1.18,34.04255319148936,33840.22479134876,3014.40542643487,NA,NA,NA,81292,89.3038,NA,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1972,0.7291446194487728,7.232,NA,NA,NA,NA,37.826926829268295,NA,6180863,16.6254,21.26080568426573,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1973,0.7719014710764114,7.208,NA,NA,NA,NA,38.22682926829268,NA,6323057,17.4596,20.106941022899818,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1974,0.7526165835795626,7.192,NA,NA,NA,NA,38.61378048780488,NA,6475333,18.2938,20.9261042279001,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1975,0.6651574930080444,7.185,NA,NA,NA,NA,38.975804878048784,NA,6637628,19.128,17.826263785169992,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1976,0.48256143984497557,7.186,NA,NA,NA,NA,39.301,NA,6808733,20.162,16.822244714250566,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1977,0.5057533031454099,7.189,NA,NA,NA,NA,39.58136585365853,NA,6989550,21.196,14.22482628079002,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1978,0.7533626819277874,7.194,NA,NA,NA,NA,39.81585365853659,NA,7184444,22.23,20.38402900819976,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1979,0.7438863693986543,7.197,NA,NA,NA,NA,40.00539024390244,NA,7399204,23.264,19.955656627143643,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1980,0.7000638065998781,7.2,NA,NA,NA,NA,40.15924390243902,NA,7637141,24.298,19.963064235226515,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1981,0.6682570075184734,7.201,NA,NA,NA,NA,40.288658536585366,NA,7901870,25.506,19.15939481407926,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1982,0.5677293285924836,7.203,NA,NA,NA,NA,40.408,NA,8190093,26.714,16.61654958456971,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1983,0.6025379205132144,7.205,NA,NA,NA,NA,40.52824390243902,NA,8489864,27.922,17.623405477071643,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1984,0.5702063563995482,7.207,NA,NA,NA,NA,40.653951219512194,NA,8784753,29.13,17.065248811841624,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1985,0.5186758176566031,7.208,NA,1504.5515154970653,NA,NA,40.777780487804876,NA,9063646,30.338,20.307574107072,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1986,0.5000448465229674,7.206,NA,1504.0269120267126,NA,NA,40.88748780487805,NA,9320678,31.6992,19.891288821989157,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1987,0.6082887373337286,7.202,NA,1582.050124328955,NA,NA,40.9738780487805,NA,9561022,33.0604,20.384236020584254,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1988,0.5235868751502211,7.194,NA,1630.2289528141307,NA,NA,41.03770731707317,NA,9798055,34.4216,22.017964903357925,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1989,0.4983639157893941,7.182,NA,1595.5380586481508,NA,NA,41.08765853658537,NA,10051133,35.7828,22.103251062121277,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1990,0.42866294478608347,7.165,48.90992219459373,1547.2320211464623,NA,65.8000030517578,41.13834146341464,NA,10333844,37.144,25.480388417373263,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1991,0.409979247567313,7.143,48.80981791930697,1482.9055589495824,NA,66.0999984741211,41.20634146341464,NA,10652727,38.5128,25.48286108942486,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1992,0.40160248912136387,7.116,48.70971364402021,1336.6644897869735,NA,67,41.3130243902439,NA,11002758,39.8816,24.09807593163865,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1993,0.5101226187892604,7.087,48.60960936873346,973.8142810355923,NA,69.5,41.47819512195123,NA,11372156,41.2504,24.964661821441624,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1994,0.33130749171111135,7.054,48.5095050934467,976.0324576434164,NA,69.5,41.71624390243903,NA,11743432,42.6192,24.43968301591525,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1995,0.9097104226435595,7.019,48.409400818159945,1045.3586068681348,84.2140736849097,68.9000015258789,42.05146341463415,NA,12104952,43.988,22.621562367506872,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1996,0.8425420285746524,6.984,48.309296542873184,1130.045589177061,64.4671545129244,68.3000030517578,42.50163414634147,37,12451945,44.9878,23.174200729701315,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1997,0.5770813143968426,6.949,48.209192267586424,1186.9623140440617,91.7212137475846,67.9000015258789,43.06212195121952,NA,12791388,45.9876,23.385168525093345,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1998,0.5562936354456564,6.913,48.10908799229967,1234.3294827251648,99.3807933571383,67.5999984741211,43.71426829268293,NA,13137542,46.9874,21.507626631222706,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,1999,0.6777262413497653,6.878,48.00898371701292,1239.1310012347187,88.4264181538666,67.5,44.43900000000001,NA,13510616,47.9872,23.8705109786366,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,2000,0.6852123493618998,6.844,47.90887944172616,1238.4757085935073,74.4916549641337,67.5,45.20478048780489,NA,13924930,48.987,24.181627877732545,70.21,5.25508
Angola,Lower Middle Income,Sub-saharan Africa,2001,0.6765399054019307,6.811,47.808775166439396,1249.4451454235555,130.57924325599,67.4000015258789,45.973146341463426,27.5,14385283,49.9782,25.40419170031971,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,2002,0.8508215523598647,6.778,47.70867089115264,1374.251641308817,109.972224426326,66.4000015258789,46.71173170731708,NA,14886574,50.9694,26.619503976499498,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,2003,0.5878204988951807,6.743,47.60856661586589,1396.2347782432414,126.624273471706,66.4000015258789,47.39317073170732,NA,15421075,51.9606,29.856778148071882,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,2004,1.1762978184188677,6.704,47.50846234057913,1494.2963467344637,145.108777517467,65.6999969482422,48.00351219512196,NA,15976715,52.9518,32.04124325485778,NA,NA
Angola,Lower Middle Income,Sub-saharan Africa,2005,1.157880357651446,6.657,47.40835806529237,1706.5436158078687,139.019791050281,64.4000015258789,48.53880487804878,NA,16544376,53.943,26.99713632062948,NA,7.99235
Angola,Lower Middle Income,Sub-saharan Africa,2006,1.3004025309756355,6.598,47.308253790005615,1990.839161063983,182.889349060148,63.2000007629395,49.00704878048781,NA,17122409,54.8302,29.263547163068438,NA,7.45479
Angola,Lower Middle Income,Sub-saharan Africa,2007,1.419985486221734,6.523,47.208149514718855,2359.2788975354974,166.100394402834,61.9000015258789,49.435731707317075,15.6000003814697,17712824,55.7174,32.02705132027191,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1972,5.565568038092404,3.328,NA,NA,NA,NA,66.18826829268293,NA,67205,33.9782,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1973,4.855381627729065,3.122,NA,NA,NA,NA,66.50800000000001,NA,67972,34.0578,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1974,6.249202534411186,2.908,NA,NA,NA,NA,66.82178048780487,NA,68655,34.1374,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1975,10.219499516266442,2.701,NA,NA,NA,NA,67.1300731707317,NA,69253,34.217,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1976,5.780430483505775,2.514,NA,NA,NA,NA,67.43339024390245,NA,69782,34.2972,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1977,6.631858507896274,2.358,NA,3893.4663636077225,NA,NA,67.73075609756098,NA,70223,34.3774,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1978,6.9691098882396325,2.239,NA,4039.977336157236,NA,NA,68.02263414634146,NA,70508,34.4576,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1979,5.7692373109577195,2.159,NA,4333.889880614897,NA,NA,68.30953658536586,NA,70553,34.5378,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1980,2.034295386978848,2.115,NA,4723.261037365851,NA,NA,68.5919756097561,NA,70301,34.618,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1981,1.5246308243727598,2.098,NA,4954.981722215642,NA,NA,68.86895121951221,NA,69750,34.6986,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1982,4.254677302393039,2.096,NA,5020.858367639783,NA,NA,69.1409268292683,NA,68950,34.7792,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1983,1.241075370081521,2.098,NA,5332.473193540123,NA,NA,69.40792682926829,NA,67958,34.8598,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1984,2.193739437356984,2.098,NA,5948.428777653932,NA,NA,69.67046341463416,NA,66863,34.9404,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1985,3.7928328060355314,2.092,NA,6533.0622790204525,NA,NA,69.92851219512197,NA,65744,35.021,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1986,3.859701261512267,2.082,NA,7493.859531330337,NA,NA,70.18256097560977,NA,64605,35.102,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1987,4.332193938630206,2.07,NA,8256.35104991188,NA,NA,70.43263414634147,NA,63484,35.183,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1988,4.573635229780294,2.062,NA,8835.657683375546,NA,NA,70.67973170731707,NA,62538,35.264,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1989,4.615779366436975,2.058,NA,9431.84680677322,NA,NA,70.92282926829269,NA,61967,35.345,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1990,4.8572674700352145,2.061,23.40909090909091,9681.427261482546,NA,NA,71.16295121951221,NA,61906,35.426,0,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1991,4.700378132410434,2.073,23.340909090909093,9798.493845452842,NA,NA,71.40058536585366,NA,62412,35.133,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1992,4.6246492417315634,2.096,23.272727272727273,9722.39825903746,NA,NA,71.63470731707318,NA,63434,34.84,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1993,4.7485354874514405,2.128,23.204545454545453,10019.93311782119,NA,NA,71.86585365853658,NA,64868,34.547,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1994,4.6836213373403455,2.166,23.136363636363637,10384.686344213544,NA,NA,72.093,NA,66550,34.254,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1995,4.721298043863115,2.208,23.068181818181817,9689.01985201837,581.167610703873,NA,72.31768292682928,NA,68349,33.961,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1996,4.5938643319809245,2.248,23,10062.873379561419,580.949540201026,NA,72.5388536585366,NA,70245,33.5942,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1997,4.670561523978291,2.281,22.931818181818183,10264.189650560951,608.798738320562,NA,72.75756097560976,NA,72232,33.2274,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1998,4.496900520173571,2.304,22.86363636363636,10431.522402109118,627.055640955424,NA,72.97378048780489,NA,74206,32.8606,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,1999,4.581278520797991,2.316,22.795454545454543,10599.362690531436,651.383260635627,NA,73.18602439024392,NA,76041,32.4938,NA,NA,11.8446
Antigua and Barbuda,High Income,Latin America and the Caribbean,2000,4.439238615289511,2.316,22.727272727272727,10909.368093999648,592.090744246123,NA,73.39729268292683,NA,77648,32.127,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,2001,4.364812845059008,2.305,22.636363636363637,10391.799379277612,624.943920709002,NA,73.60607317073172,NA,78972,31.8282,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,2002,4.5362114207172315,2.288,22.545454545454547,10551.287266797679,635.536811738191,NA,73.81339024390245,NA,80030,31.5294,NA,NA,8.85597
Antigua and Barbuda,High Income,Latin America and the Caribbean,2003,4.8044843271037285,2.268,22.454545454545453,11124.517426491517,694.437216427918,NA,74.01921951219512,NA,80904,31.2306,NA,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,2004,4.980995619080252,2.246,22.363636363636367,11554.764540807382,696.323138954627,NA,74.2220487804878,NA,81718,30.9318,0,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,2005,4.974311148791861,2.224,22.272727272727273,12135.541029277934,827.17688037184,NA,74.42185365853659,NA,82565,30.633,0,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,2006,5.096289551559299,2.203,22.272727272727273,13629.544438000754,951.116673998395,NA,74.61609756097563,NA,83467,30.4828,0,NA,NA
Antigua and Barbuda,High Income,Latin America and the Caribbean,2007,5.257378816782587,2.183,22.272727272727273,14678.526759605158,1083.55714720621,NA,74.80478048780489,NA,84397,30.3326,0,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1972,3.6374356638450274,3.148,NA,4881.375050476064,NA,NA,67.1679512195122,NA,24785830,79.7156,93.26617592551113,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1973,3.730504080692506,3.203,NA,4933.143973200683,NA,NA,67.46531707317074,NA,25215328,80.1334,93.3759201546536,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1974,3.7264044227732462,3.264,NA,5118.601774363032,NA,NA,67.75865853658537,NA,25646533,80.5512,91.53752151041986,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1975,3.641338047074996,3.321,NA,5033.94175253136,NA,NA,68.04795121951221,NA,26070443,80.969,91.65173384528453,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1976,3.76782305130658,3.366,NA,4855.354102357952,NA,NA,68.33670731707319,NA,26483835,81.3526,92.12935367988291,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1977,3.7483096541866265,3.391,NA,5113.652405470227,NA,NA,68.62943902439025,NA,26889764,81.7362,92.38059570501092,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1978,3.76063387172718,3.391,NA,4811.062039673092,NA,NA,68.92663414634147,NA,27293093,82.1198,90.94661929319585,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1979,3.99629675916881,3.368,NA,5224.720962800314,NA,NA,69.22431707317074,NA,27701412,82.5034,91.36873271991459,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1980,3.866892922100125,3.325,NA,5360.610210587858,NA,NA,69.51448780487806,NA,28120135,82.887,90.27734466921613,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1981,3.574121519546518,3.27,NA,4979.475103845824,NA,NA,69.78665853658538,NA,28550123,83.3172,90.01883420871394,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1982,3.567691946229801,3.213,NA,4660.973153530752,NA,NA,70.03531707317075,NA,28989069,83.7474,90.44557749400924,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1983,3.5743883114361195,3.163,NA,4768.177580927202,NA,NA,70.257,NA,29435404,84.1776,89.15514429392836,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1984,3.564233178494524,3.123,NA,4800.067651365947,NA,NA,70.45419512195123,NA,29886564,84.6078,88.46068835045318,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1985,3.3156038814098117,3.093,NA,4369.546426893327,NA,NA,70.63139024390244,NA,30340419,85.038,87.15389546615161,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1986,3.383908473179127,3.073,NA,4643.877834655629,NA,NA,70.79907317073172,NA,30796481,85.4272,88.4537918319815,0,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1987,3.677609395667975,3.056,NA,4708.9691564536915,NA,NA,70.96775609756098,NA,31254574,85.8164,88.16183048331563,0.16,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1988,3.8303685849909503,3.037,NA,4522.214510477735,NA,NA,71.14590243902441,NA,31713147,86.2056,90.18406211586344,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1989,3.6397107751854056,3.016,NA,4123.761760094014,NA,NA,71.33753658536587,NA,32170407,86.5948,91.3792509919561,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1990,3.4517702658407203,2.989,12.713533502150408,3968.768144758144,NA,41,71.54365853658537,NA,32624874,86.984,88.65514510074009,NA,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1991,3.53803832564066,2.956,12.606396778590195,4410.718568274668,NA,40.5,71.76329268292685,NA,33075194,87.318,88.85558034451746,2.51,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1992,3.6230448596353733,2.918,12.499260055029982,4871.757278492342,NA,40.0999984741211,71.9889512195122,NA,33520803,87.652,88.81029027601794,4,NA
Argentina,Upper Middle Income,Latin America and the Caribbean,1993,3.492412110530648,2.875,12.392123331469767,5092.509084772524,NA,40.2999992370605,72.21565853658538,NA,33961947,87.986,87.65073761724065,4.39,NA
